"CustomerId","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","Exited"
15712551,7,116922.25,1,1,0,1
15628936,9,118945.09,1,0,0,1
15797227,8,0,2,1,1,0
15769974,8,119182.73,1,0,0,0
15737051,8,0,2,1,0,0
15585595,1,71264.02,2,0,1,0
15654060,2,0,2,0,1,0
15745196,8,0,2,0,0,0
15571221,7,116313.57,1,1,1,1
15660155,5,92140.15,1,0,1,0
15605284,1,0,2,1,1,0
15694366,2,177640.09,1,0,1,0
15600739,0,0,2,1,0,0
15653253,8,167997.6,1,1,1,0
15763431,2,82275.35,2,1,1,0
15643696,3,0,2,1,1,0
15707473,6,111962.99,1,1,0,0
15769504,1,131736.88,1,1,1,0
15776807,1,0,1,1,0,0
15686870,8,108239.11,2,0,0,0
15668747,9,98444.19,1,0,1,0
15766908,3,114540.38,1,1,0,0
15570134,6,187530.66,2,1,1,0
15567367,9,133636.16,1,0,1,0
15747542,7,0,2,1,1,0
15762238,0,84745.03,2,0,1,0
15681554,7,120599.38,2,1,1,0
15712825,9,0,2,0,1,0
15640280,4,127771.35,2,0,1,0
15756026,9,0,1,0,0,1
15613319,0,0,1,0,0,0
15798906,5,0,2,1,1,0
15708917,10,167772.96,1,1,1,0
15778463,6,95845.6,1,1,0,0
15699430,10,0,2,1,0,0
15649992,7,134714.7,2,0,1,0
15578980,3,0,2,1,1,0
15775306,8,122384.22,3,1,1,1
15641655,2,0,2,0,0,0
15619708,5,157993.15,2,1,0,0
15734565,8,0,2,1,0,0
15806438,2,123331.36,1,0,0,1
15591969,9,75263.16,1,1,1,0
15747807,6,137824.03,2,1,0,0
15596939,4,132578.92,2,1,0,0
15716155,5,156021.31,1,0,0,0
15765311,8,0,1,1,0,0
15757811,9,137453.43,1,0,1,1
15603830,4,0,2,1,0,0
15660602,8,164284.72,2,1,1,0
15660535,5,0,2,1,1,0
15666633,1,0,2,1,1,0
15596914,2,112373.49,2,1,1,0
15639788,10,0,2,1,0,0
15695846,6,0,2,1,1,0
15726234,5,0,1,0,1,0
15797964,1,154333.82,1,1,1,0
15625881,3,111432.77,2,1,1,0
15780628,6,0,2,0,0,0
15575883,2,137390.11,2,1,0,0
15585036,3,0,2,1,1,0
15589488,5,111642.08,1,1,1,0
15585888,3,0,1,0,1,1
15727915,4,83543.37,1,0,0,0
15707567,6,145338.76,1,0,0,1
15737792,1,186796.37,1,0,0,0
15599433,8,58641.43,1,0,1,0
15672012,5,0,1,1,0,1
15806983,3,137148.68,1,1,0,0
15592222,7,80001.23,1,0,0,0
15608968,6,86402.52,2,0,0,0
15586959,5,0,2,1,0,0
15646558,1,122874.74,1,1,1,0
15725811,0,97544.29,1,0,1,0
15572265,1,170826.55,2,1,0,0
15794048,1,97133.92,2,0,0,1
15677610,8,153895.65,1,1,1,0
15745012,6,0,2,1,1,0
15601589,8,0,2,0,1,0
15686436,4,0,2,1,0,0
15693864,5,134956.02,1,1,0,1
15760550,7,143637.58,2,0,1,0
15686137,9,147506.25,1,1,1,0
15809087,1,0,2,1,0,1
15807663,8,190227.46,1,1,0,1
15809100,2,172448.77,1,1,0,1
15794916,7,113980.21,1,1,1,0
15614215,6,0,2,0,1,0
15805449,4,0,2,0,0,0
15686983,10,76968.12,2,0,1,0
15808017,1,88293.13,2,1,1,0
15756804,1,170833.46,1,1,0,1
15646810,6,108122.39,2,1,0,1
15710424,4,0,1,1,1,0
15799422,8,0,1,1,1,0
15692750,7,129818.39,3,1,0,1
15794549,2,163943.89,2,1,1,0
15803764,7,0,2,1,0,0
15674840,5,101430.3,2,0,1,0
15653762,9,117301.66,1,0,0,0
15581229,1,173340.83,1,0,1,0
15800228,4,0,2,1,1,0
15656333,3,134348.57,1,1,0,0
15697497,9,105525.65,2,1,1,0
15585362,6,0,1,1,0,1
15571928,4,0,3,1,0,1
15785519,6,106192.1,1,1,0,0
15743007,4,45144.43,1,1,0,1
15777211,7,92113.61,1,1,1,0
15721935,7,0,2,1,1,0
15591711,0,128366.44,1,1,0,0
15625021,2,0,2,1,1,0
15702968,3,106545.53,1,1,1,0
15600462,8,145618.37,1,0,1,0
15768104,8,141541.25,1,0,0,0
15780140,2,57017.06,2,1,1,0
15585255,9,0,1,1,0,0
15772781,3,0,3,1,1,1
15669987,8,125884.95,2,1,0,1
15697000,5,61825.5,1,1,1,0
15733119,8,0,2,1,0,0
15782390,6,0,1,1,0,0
15654700,2,102967.41,1,1,0,1
15632210,2,171770.55,1,1,0,0
15642041,1,93051.64,2,1,0,1
15709737,7,161064.64,2,0,1,0
15792388,7,90612.34,1,1,1,0
15786014,5,145105.64,2,1,0,0
15794580,4,0,1,0,0,1
15675964,9,0,1,1,1,1
15814275,6,174912.72,1,1,1,0
15724848,1,104947.72,1,1,0,1
15754713,10,135213.71,1,1,1,0
15693814,7,0,2,1,0,0
15599660,6,116229.85,2,1,1,0
15746490,6,111201.41,1,1,1,0
15566091,4,0,1,1,0,0
15655961,1,131899,1,1,0,0
15710404,10,124525.52,1,1,1,0
15775625,6,0,1,1,0,0
15792328,6,0,1,1,1,1
15719856,3,47134.75,1,1,1,0
15593773,3,0,2,0,0,0
15733114,9,0,2,1,0,0
15797748,5,0,2,0,1,0
15743411,1,0,1,1,0,1
15753337,5,0,3,1,0,1
15601026,1,138657.08,1,1,1,0
15658485,9,70302.48,1,1,1,0
15636731,1,101609.01,2,1,1,0
15628303,3,0,1,1,1,0
15633461,5,130170.82,1,1,1,0
15677135,8,133802.29,2,1,1,0
15590876,7,106234.02,1,0,0,0
15790782,6,132628.98,1,0,0,0
15700476,9,103522.75,2,1,1,0
15634141,8,192390.52,2,1,0,0
15737795,1,0,1,0,1,1
15790299,9,0,3,1,1,0
15675316,3,0,2,0,1,0
15613630,8,109922.61,1,1,1,1
15662100,5,128605.32,1,0,1,0
15668032,4,0,1,1,1,0
15599289,10,68598.56,1,1,0,0
15754084,1,106518.52,1,1,1,0
15676521,8,0,2,0,0,0
15804586,6,0,1,1,0,1
15781465,8,121326.42,1,1,0,0
15729362,8,67226.37,1,1,0,0
15709295,5,82931.85,2,1,1,0
15745324,4,0,1,1,0,1
15741336,5,118590.41,1,1,1,1
15783659,4,145981.87,1,1,1,0
15620981,3,73309.38,1,0,0,1
15630328,8,130796.33,2,1,1,0
15785899,8,151607.56,1,1,0,0
15606149,9,111577.01,1,0,1,0
15671139,0,107042.74,1,1,1,0
15660429,2,156371.61,2,0,1,1
15571002,4,129605.99,1,0,0,0
15631681,0,0,2,0,1,0
15731522,8,0,2,1,1,0
15619529,8,132576.25,1,0,0,0
15628034,6,129101.3,1,1,1,0
15686164,1,108822.4,1,1,1,0
15582797,4,137948.51,1,1,0,0
15753831,7,100433.8,1,1,1,0
15731815,4,96134.11,3,1,0,1
15580956,4,115888.04,1,1,1,1
15602084,5,124626.07,1,1,1,0
15589805,6,139810.34,1,1,1,0
15720893,9,0,2,0,0,0
15641009,3,84496.71,1,0,0,0
15605926,9,116854.71,2,0,1,0
15805955,10,138333.03,1,1,1,0
15801488,3,0,2,1,1,0
15605918,5,78992.75,2,0,0,0
15779711,7,97257.41,2,0,1,0
15705620,5,122453.37,2,1,0,0
15685357,8,112940.07,1,0,1,0
15570060,8,132558.26,1,1,0,1
15582616,4,0,2,1,0,0
15799515,8,133297.24,1,1,0,0
15642937,7,0,2,1,0,0
15624729,0,197041.8,1,0,0,0
15566156,0,71497.79,2,0,0,0
15792360,7,0,2,1,1,0
15807008,6,128100.28,1,0,0,1
15704770,1,124532.78,2,0,1,0
15756475,9,82293.82,2,1,1,0
15655339,1,142120.91,1,1,0,0
15613749,0,151839.26,1,1,0,1
15664521,7,149620.88,2,1,1,0
15681206,3,168197.66,1,1,0,1
15745527,5,93147,2,1,0,0
15806926,2,97440.02,2,1,1,0
15724563,3,65046.08,2,0,1,0
15782899,7,95357.49,1,0,0,0
15623521,9,123105.88,2,1,0,0
15810218,9,0,3,0,1,0
15645621,3,0,2,0,1,0
15608114,7,121286.27,1,0,1,0
15659557,4,167738.82,2,1,1,0
15787772,1,104091.29,1,0,0,0
15691111,8,121980.56,2,1,0,0
15592089,10,0,2,1,1,0
15633897,1,50880.98,2,1,1,0
15701301,3,175159.9,2,0,0,1
15723685,7,105514.69,2,1,0,0
15701602,5,116497.31,3,0,0,1
15739189,6,0,2,1,0,0
15573086,7,99824.45,1,1,1,0
15569050,6,0,1,1,0,1
15750765,0,0,1,1,1,0
15799811,10,0,1,1,0,1
15698442,3,122964.88,1,1,1,0
15655274,4,0,2,0,1,0
15603594,4,0,2,1,1,0
15585961,3,0,2,0,1,0
15686936,5,89634.69,1,1,1,1
15770424,7,95710.11,2,1,0,0
15587451,7,139706.31,1,1,0,0
15602010,5,103909.86,1,1,0,1
15600583,1,0,1,1,0,0
15654673,6,173434.9,1,1,0,1
15717164,6,102238.01,2,1,1,0
15765014,1,179380.74,2,0,1,0
15682639,3,0,2,1,1,0
15729279,4,108691.95,1,1,0,0
15759805,4,0,2,1,0,0
15767864,6,0,2,0,0,0
15769948,0,133377.8,1,0,1,0
15686345,9,0,2,1,1,0
15688071,10,0,1,1,1,0
15681174,1,116537.6,1,0,0,0
15667521,3,0,2,0,0,0
15750243,4,0,2,0,1,0
15695475,1,130131.08,2,0,1,0
15689176,3,0,2,0,1,0
15652955,0,0,1,1,0,0
15668958,2,107316.09,1,1,0,0
15631054,1,0,2,1,1,0
15581479,1,83181.29,1,1,1,0
15577478,3,0,1,1,1,0
15780870,3,153946.14,1,1,1,0
15692317,5,0,2,1,0,0
15593969,7,135483.17,1,1,0,1
15570417,1,0,2,1,0,0
15779059,4,119624.54,2,1,1,0
15785980,6,121132.26,2,1,0,0
15644200,1,0,1,1,0,1
15793949,4,0,1,1,0,1
15645103,5,54817.55,1,1,0,0
15705860,3,107949.45,1,1,0,1
15623828,4,0,1,0,1,0
15715003,2,80816.45,1,1,1,0
15623471,3,98205.77,1,1,0,0
15798348,6,94684.27,1,1,1,0
15743016,7,141604.76,1,1,0,0
15769499,3,0,2,1,1,0
15798521,3,0,2,1,0,0
15706534,1,122949.14,1,0,0,1
15706186,8,81677.22,2,0,0,0
15812197,7,80293.98,1,0,0,0
15650933,8,155413.06,1,1,0,0
15692991,4,0,2,1,1,0
15631189,9,67111.65,1,1,0,1
15762198,5,103818.43,1,1,1,0
15699598,4,0,2,1,1,0
15692744,4,152169.12,2,0,0,1
15688963,10,0,1,1,1,1
15599131,4,214346.96,2,1,0,0
15680303,6,0,1,1,0,1
15628674,7,113348.14,1,1,0,1
15648075,5,170935.94,1,1,0,1
15586970,8,103023.26,1,1,1,0
15625698,6,0,2,0,1,0
15790497,6,0,2,0,0,0
15682618,7,111855.04,2,1,1,0
15762937,6,140348.56,2,1,1,0
15750929,8,0,2,1,0,0
15729832,3,145512.84,1,1,0,0
15633650,8,146720.98,2,1,1,0
15748856,10,107209.73,1,1,1,0
15589195,7,130933.74,1,0,1,0
15699911,8,0,1,1,0,0
15663438,0,89772.3,1,1,0,1
15692583,5,0,2,1,0,0
15591257,8,0,2,1,0,0
15646513,5,0,1,1,0,1
15708063,2,100749.5,3,0,0,1
15696098,10,0,2,1,0,0
15645517,2,0,2,1,1,0
15649744,3,123981.31,2,1,1,0
15604304,4,91622.42,1,1,1,0
15784092,7,126195.81,1,1,1,0
15585198,4,94267.9,1,0,1,1
15624347,4,0,2,1,1,0
15621687,0,0,2,1,0,0
15689081,4,0,1,1,0,1
15813168,3,100717.85,3,1,1,1
15604295,6,0,2,1,0,0
15724127,4,141581.71,2,0,0,0
15673055,7,0,2,1,1,0
15768201,2,148586.64,1,1,1,0
15782219,9,0,2,1,0,0
15746410,7,0,2,1,0,0
15780144,2,123403.85,2,1,0,0
15590476,7,0,2,1,0,0
15624293,3,106511.85,1,1,0,0
15618182,2,0,2,0,0,0
15660316,1,135549.9,1,0,0,1
15678886,7,110555.37,2,1,0,0
15616330,4,0,2,1,0,0
15592229,0,185891.54,1,1,1,1
15798424,1,130854.59,1,1,1,1
15714750,3,92578.14,2,0,0,0
15648800,8,132312.06,1,1,0,1
15626147,8,144976.5,1,0,0,1
15626608,5,87070.23,1,0,1,0
15723250,8,0,2,1,1,0
15592583,1,115414.19,3,0,0,1
15759381,7,91070.43,1,1,1,0
15585241,2,117412.19,2,1,0,0
15589358,4,90018.45,2,1,0,0
15672704,4,0,2,1,0,0
15789955,1,112414.81,2,0,0,1
15596800,1,158456.76,1,1,1,1
15627305,7,0,1,1,0,1
15645316,1,149641.53,1,1,1,0
15593973,8,122528.18,1,1,0,0
15647301,3,143734.01,2,1,1,0
15750258,2,155663.31,1,1,0,0
15685309,7,0,1,1,1,1
15628205,1,101736.66,1,0,1,0
15733974,9,125822.21,1,1,0,0
15762110,0,0,2,1,1,0
15706899,4,0,2,1,1,0
15732660,2,0,1,1,1,0
15656121,6,157791.07,2,0,0,0
15614220,5,0,2,0,1,0
15645269,4,0,2,1,0,0
15698510,9,181627.14,2,1,0,0
15569247,1,109679.72,1,0,1,0
15566251,5,96652.86,1,1,0,1
15716134,5,190008.32,2,1,1,0
15763625,9,0,2,1,0,0
15605965,9,0,2,1,1,0
15694821,4,148962.76,1,0,1,1
15601688,8,0,1,1,0,0
15575581,3,131344.52,2,1,0,0
15671209,5,101713.84,3,1,0,0
15616529,3,0,1,1,1,0
15773906,4,0,2,0,0,0
15722993,6,137963.07,1,0,0,0
15752463,4,129938.07,1,0,1,0
15589754,2,151421.44,1,0,1,0
15669899,7,135643,1,0,0,1
15766887,2,122773.5,2,1,1,0
15768006,3,152303.8,1,1,0,0
15741295,3,0,2,1,1,0
15811327,1,79415.67,1,0,1,0
15690007,9,125801.03,2,1,0,1
15690664,10,0,2,1,0,0
15719348,8,0,1,1,0,1
15781802,6,104817.41,1,1,0,1
15752731,9,0,1,1,0,0
15600997,5,67495.04,2,0,1,0
15750776,0,164850.54,1,1,1,0
15723907,5,154776.42,2,0,0,0
15633419,1,143124.63,2,1,0,0
15702430,10,0,1,1,1,0
15710456,2,0,2,1,0,0
15650351,8,102133.38,1,1,1,0
15590820,6,79932.41,1,0,0,0
15640454,0,120711.73,1,0,0,1
15697789,3,122717.53,2,1,1,0
15808182,3,92363.3,2,1,0,0
15588670,5,203715.15,1,1,0,1
15721292,5,0,2,1,0,0
15604217,9,0,2,0,0,0
15651369,1,0,2,1,0,0
15782454,4,0,1,1,1,1
15814032,1,93460.47,2,0,0,0
15570326,6,0,2,1,1,0
15624428,7,40224.7,1,1,1,0
15755638,5,168069.73,1,1,1,1
15600992,1,0,2,1,1,0
15755649,7,130538.77,1,1,0,0
15795228,3,132623.6,1,1,1,0
15589257,3,103465.02,2,1,1,0
15719302,9,126547.8,1,1,1,1
15639882,2,128262.72,2,1,0,0
15791279,5,169742.64,1,1,1,1
15636935,1,0,2,1,1,0
15686909,3,150795.81,1,0,1,0
15589572,4,129855.72,2,1,0,1
15779947,6,146098.43,3,1,0,1
15573769,7,0,2,1,0,0
15578866,2,0,1,1,1,0
15739131,4,65643.3,1,1,0,0
15813444,6,0,2,1,0,0
15678058,9,104584.16,1,1,0,0
15769169,7,0,1,0,1,0
15804602,6,99785.28,2,0,0,0
15651052,2,127655.22,1,1,0,1
15724334,5,0,1,1,0,0
15569451,2,101257.16,1,1,1,0
15650098,7,0,2,1,1,0
15724307,10,121313.88,1,0,1,0
15599268,5,0,2,1,0,0
15594864,4,81523.38,1,1,1,0
15616451,6,128252.66,1,1,1,0
15715667,7,0,2,0,0,0
15658969,7,0,3,1,0,1
15738174,5,0,2,0,1,0
15813590,6,0,2,1,0,1
15624229,4,0,2,1,1,0
15674148,6,0,1,1,0,1
15625080,8,0,1,1,0,1
15682528,5,0,1,0,1,0
15696900,3,145541.56,2,1,1,0
15730038,5,0,1,0,0,1
15812272,5,124601.58,2,1,1,1
15654654,7,115182.84,2,1,1,0
15697625,2,163789.49,2,1,0,0
15616280,1,65733.41,1,1,0,0
15654229,1,0,2,0,1,0
15628298,8,128486.11,1,1,0,0
15733387,6,109663.47,1,1,1,0
15775572,6,88324.31,2,1,0,0
15613844,7,146445.24,2,1,0,0
15578515,3,0,2,1,0,0
15607598,6,0,2,1,1,0
15742480,2,109949.05,2,0,1,0
15749482,4,78653.05,1,1,0,0
15607537,9,107850.82,1,1,0,1
15575410,4,83765.35,2,1,0,0
15684865,7,143773.07,1,1,1,0
15600700,6,116227.27,1,1,1,0
15774155,0,103471.52,1,1,1,0
15634267,5,0,2,1,0,0
15619626,3,137492.35,2,0,1,0
15660422,7,0,2,1,0,0
15617934,9,129829.59,1,1,1,0
15760774,1,146329.57,2,1,1,0
15813132,4,114027.7,1,1,1,0
15593331,6,146580.69,1,0,1,0
15616709,0,132122.42,2,0,0,0
15658052,10,81553.93,1,1,0,1
15721189,7,0,2,1,1,0
15711288,6,0,2,1,0,0
15770030,3,0,2,1,1,0
15803681,4,0,2,1,1,0
15702789,5,175214.71,1,1,1,0
15814930,10,125534.51,1,1,0,1
15658306,4,97705.99,1,1,1,0
15699523,4,126817.65,2,1,0,0
15610383,1,46870.43,4,1,0,1
15615032,3,0,2,1,1,0
15781989,9,120094.93,1,1,0,0
15647402,3,0,2,1,1,0
15740494,3,0,2,1,0,0
15701265,1,104356.94,2,0,1,0
15743532,5,147004.34,1,1,0,1
15794870,6,73023.17,2,1,0,0
15747591,1,173432.55,1,0,1,0
15726557,7,165679.92,1,0,0,0
15732199,9,104678.62,1,0,1,0
15662291,8,116973.26,3,1,0,1
15749050,3,0,1,1,0,0
15781586,2,126732.85,1,1,1,0
15617078,6,148481.09,1,1,0,0
15723339,4,137654.05,2,1,1,0
15671322,7,115315.04,1,1,0,0
15793854,2,99095.73,1,1,1,0
15756539,7,165610.41,2,0,0,0
15612064,5,0,2,1,0,1
15625916,6,161628.66,1,1,0,0
15683195,9,146605.27,1,1,1,0
15690182,5,113488.68,1,1,0,1
15721719,7,77002.2,2,1,1,0
15641690,7,0,2,0,1,0
15634896,6,0,2,0,1,0
15671590,4,0,2,1,1,0
15779182,8,182364.53,1,0,0,1
15778287,8,0,2,1,1,0
15609510,7,149364.58,1,0,1,0
15742229,7,127450.14,1,0,1,0
15658532,5,162278.32,1,1,1,0
15590993,5,152212.88,2,0,0,0
15565701,9,161993.89,1,0,0,0
15597239,7,131468.44,1,1,0,0
15688880,10,102980.44,1,1,0,1
15813917,9,143321.97,1,1,0,0
15679611,2,130404.92,1,0,0,0
15636589,7,0,2,1,1,0
15687752,2,87505.47,2,0,1,0
15584363,0,133634.02,1,1,1,0
15737748,3,151233.62,1,0,0,0
15803365,2,70263.83,1,0,1,0
15793247,5,0,2,1,1,0
15572360,10,57657.49,1,0,0,0
15795166,8,153572.31,2,1,1,0
15724620,1,134752.08,1,1,0,0
15800856,3,83132.09,1,1,1,0
15671097,2,0,2,1,0,0
15683930,9,134096.53,2,1,0,1
15749004,0,118100.59,2,1,0,0
15800434,10,76915.4,1,0,0,1
15709117,3,81576.75,1,1,1,1
15638806,2,0,2,0,0,0
15662294,10,118327.17,2,1,1,0
15690079,8,124857.69,2,0,0,0
15759317,2,90971.85,1,1,1,0
15750497,7,153147.75,1,1,1,0
15596181,8,65942.26,1,1,1,1
15576602,3,0,2,1,1,0
15644833,2,0,1,1,0,1
15734634,5,100912.19,1,0,0,0
15808689,4,0,2,1,1,0
15720702,3,0,1,1,0,1
15665077,5,0,3,1,1,1
15763612,2,124439.49,2,0,1,0
15596493,7,0,2,1,1,0
15704483,6,0,2,0,0,0
15598846,2,58781.76,1,1,0,0
15629244,7,159453.64,2,0,0,1
15765537,2,142721.52,1,1,1,0
15729975,8,167795.6,1,0,1,0
15682773,3,128345.69,2,1,0,0
15688007,3,165260.98,1,1,1,0
15574331,3,118233.81,1,0,1,1
15645572,6,0,1,1,0,1
15742854,8,0,2,1,0,0
15575417,7,143452.74,2,1,1,0
15796721,3,145018.49,2,1,1,0
15734942,8,82407.51,1,1,0,0
15664772,1,79460.98,2,1,1,0
15576683,9,0,1,1,0,1
15682563,5,126473.99,1,1,0,0
15650889,10,133537.1,2,1,0,0
15612108,5,164978.01,1,1,1,0
15761132,7,128029.72,1,1,1,0
15645511,2,97403.18,1,1,1,1
15609824,7,176845.41,3,1,0,1
15640268,4,0,1,1,1,0
15645778,3,81589.04,1,1,0,0
15691104,6,119507.58,2,1,0,1
15714567,6,0,2,0,0,0
15777826,5,94443.77,1,1,1,0
15668445,2,0,2,1,1,0
15576162,7,92199.84,1,1,1,0
15778135,3,0,1,1,0,0
15613141,3,135756.96,1,1,1,0
15635435,9,120633.42,1,0,0,1
15596552,5,134542.73,1,1,1,1
15623644,7,0,2,1,0,0
15683403,7,0,1,0,1,1
15615029,6,0,1,1,1,0
15769005,4,154344.49,2,1,1,0
15746326,3,0,2,0,1,0
15722364,9,189026.53,2,1,1,0
15704954,0,120764.08,1,1,1,0
15694409,3,97975.82,2,0,1,0
15754068,4,0,2,1,1,0
15683841,10,113270.2,2,1,1,0
15789095,4,0,2,0,1,0
15719958,3,124548.99,2,1,1,0
15689514,8,201696.07,1,1,0,1
15621353,7,0,2,1,0,0
15627232,7,114203.47,1,1,1,1
15745843,4,0,2,1,1,0
15722902,8,125437.64,1,1,1,1
15791767,7,0,2,1,0,0
15792722,8,64897.75,1,1,0,0
15723006,8,0,2,0,1,0
15771942,9,135555.66,1,1,0,1
15774738,3,107764.75,1,1,0,0
15574004,6,117307.44,2,1,1,0
15587233,8,73700.12,3,1,1,1
15808228,6,60603.4,1,1,1,0
15682834,4,40169.88,2,1,1,0
15571752,10,92041.87,1,1,1,0
15743067,3,130483.95,1,1,0,0
15714466,5,0,3,1,0,1
15617982,3,0,2,1,0,0
15696637,10,151097.28,1,0,1,0
15690647,8,67563.31,1,1,0,1
15672756,8,112808.18,1,0,1,0
15704586,7,0,2,0,1,0
15674526,4,86459.8,1,1,1,0
15775295,0,118633.08,1,0,1,1
15684196,2,159441.27,1,1,0,1
15727281,9,0,2,1,0,0
15787835,4,125212.65,2,1,1,1
15730540,8,88656.37,2,1,0,0
15646276,2,146033.62,1,1,0,0
15582180,9,120268.13,1,1,1,0
15697095,7,0,2,1,0,0
15748797,0,0,1,1,0,1
15754796,4,135070.58,2,1,1,1
15628947,3,0,2,0,0,1
15775546,5,0,2,1,0,0
15670481,9,122550.05,2,0,1,0
15619029,2,0,2,1,0,0
15613282,8,130306.49,1,1,0,0
15721487,6,0,1,1,1,0
15797276,4,90350.77,1,1,0,1
15612494,6,128747.69,1,1,0,1
15629617,2,126873.52,1,0,1,0
15600821,2,108424.19,1,1,1,0
15579062,9,0,2,0,0,0
15814268,5,84350.07,1,1,0,0
15710164,7,0,2,0,0,1
15693904,4,84958.6,2,0,1,0
15588986,4,99097.36,1,1,1,0
15797733,10,136622.55,2,0,0,0
15620507,5,156771.68,1,1,1,0
15685150,7,167658.33,2,1,1,0
15667651,8,0,2,1,0,0
15774166,2,109483.54,2,0,1,0
15649280,9,134504.78,1,1,0,0
15705657,2,114427.86,1,1,1,0
15753969,5,83888.54,1,0,1,0
15742378,5,110029.77,1,1,0,0
15794874,9,127523.75,1,0,1,0
15589221,1,139762.13,2,1,1,0
15596671,8,91611.12,1,0,0,1
15583668,2,109471.79,1,0,1,0
15710206,4,150500.64,1,1,0,0
15799966,9,101609.77,1,0,0,1
15794560,5,0,1,1,1,0
15626485,8,78892.23,1,1,1,0
15703143,3,82344.84,1,0,1,0
15809772,2,0,1,1,0,0
15687959,4,0,1,1,1,0
15585282,1,127706.33,2,0,1,0
15714993,9,124349.34,1,1,0,0
15596021,8,0,2,1,0,0
15646615,1,119336.29,2,0,1,0
15742632,9,0,1,0,1,0
15574068,9,104217.3,1,0,0,1
15806967,7,0,1,1,1,0
15796334,10,144757.02,1,1,0,1
15688713,6,0,1,1,1,0
15796179,8,0,1,1,0,0
15598751,6,0,3,0,0,1
15703019,10,0,2,0,1,0
15646302,7,100169.51,1,1,0,0
15680855,2,145731.83,1,0,1,0
15697311,5,110802.03,1,1,1,1
15585367,4,120392.99,1,1,0,1
15726556,6,135067.52,2,0,0,0
15676242,3,136556.44,1,1,0,1
15684198,10,0,2,1,1,0
15774882,3,99587.43,1,1,1,1
15714227,7,0,1,1,1,0
15608653,7,70731.07,1,1,1,1
15784280,2,109342.82,2,0,1,0
15789546,8,0,2,1,0,0
15590320,4,0,2,0,1,0
15678385,2,78247.31,2,1,1,0
15571778,10,117561.49,1,1,0,1
15657085,10,88980.32,1,1,1,0
15640627,4,0,2,1,0,0
15566211,1,103560.57,1,1,0,1
15669293,5,113308.84,1,0,1,0
15595067,6,0,2,1,1,0
15753566,3,63763.49,1,1,0,0
15650391,7,169988.35,1,1,0,0
15681843,0,180303.24,2,1,0,0
15814846,3,0,1,1,0,1
15670374,1,120656.86,4,0,0,1
15762332,1,61592.14,2,1,1,0
15700223,4,164701.68,1,1,1,0
15729956,1,80780.16,1,1,1,0
15594862,8,0,2,0,0,0
15598782,6,154221.37,2,0,1,0
15745080,8,0,1,1,0,0
15703399,5,101641.14,2,0,1,0
15732175,2,0,1,0,1,0
15630725,5,92786.66,1,1,0,1
15640260,8,131081.66,2,1,1,0
15716822,5,98014.74,1,1,1,0
15583748,8,0,2,1,0,0
15605968,8,97460.1,1,1,1,0
15790683,1,104077.19,2,0,1,0
15607713,1,0,2,1,1,0
15700212,10,0,2,0,0,1
15626710,4,0,1,1,1,0
15716491,4,93656.95,1,0,1,1
15625824,6,121345.88,4,1,0,1
15617705,8,141675.23,1,0,1,0
15761976,8,0,2,1,0,0
15634891,7,102365.49,1,1,0,1
15744517,9,0,1,0,0,1
15686963,3,0,1,1,0,0
15808189,6,0,2,0,1,0
15580845,7,101868.51,1,0,1,0
15799156,8,0,2,0,0,0
15694296,9,112392.45,2,1,0,0
15677049,7,106570.34,2,0,1,0
15583595,8,0,1,1,1,0
15590146,1,81947.76,1,0,1,1
15801548,7,144162.3,2,1,1,0
15660833,5,86350.87,2,0,0,0
15762277,5,158623.14,1,0,0,1
15791302,8,0,2,1,0,0
15798975,4,132403.56,1,0,0,1
15599956,10,0,2,0,0,0
15577274,3,134985.66,1,1,0,0
15701200,6,0,2,1,1,0
15638149,6,103772.45,1,1,0,0
15786199,2,133040.32,1,1,1,0
15701765,0,0,2,0,0,0
15586974,10,0,2,1,1,0
15729040,2,0,2,1,0,0
15788676,8,71460.67,2,1,1,0
15602497,6,133214.13,1,0,1,0
15701333,7,96558.66,1,0,0,0
15812071,6,93806.31,2,0,1,0
15634375,8,0,2,0,0,0
15738267,3,124043.8,1,1,1,1
15786800,5,131694.97,1,0,1,1
15591130,6,0,2,0,1,0
15720662,1,106266.8,1,1,1,0
15751531,8,0,2,1,1,0
15653595,6,0,2,0,1,0
15568360,4,139840.36,1,1,1,0
15781210,8,0,2,0,0,0
15668058,8,124098.54,1,1,0,0
15597131,5,145807.59,1,1,1,0
15697283,8,0,2,1,0,0
15640953,2,107508.93,2,1,1,0
15715031,6,0,2,0,1,0
15589660,1,145980.23,1,0,1,0
15769818,3,212778.2,1,0,1,0
15782736,4,152522.47,1,0,1,1
15614818,9,168964.77,1,0,1,0
15794014,8,0,2,1,0,0
15732448,8,0,1,1,1,0
15723411,4,98266.3,1,1,1,0
15797686,8,113000.92,1,1,1,0
15605950,1,137060.88,2,1,1,0
15812497,5,112146.12,1,1,0,0
15690678,4,129307.32,1,1,1,0
15747677,6,163975.09,1,1,1,0
15618926,7,0,2,1,1,0
15673908,6,158414.85,1,1,1,0
15727944,1,92072.68,1,1,1,0
15807294,2,88243.29,2,1,1,0
15618581,8,0,2,1,1,0
15584364,4,59486.31,1,1,0,1
15599552,2,0,2,1,1,0
15749177,7,0,2,0,1,0
15718779,1,0,1,1,1,0
15568106,8,119278.01,2,0,1,0
